rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
4.0,Family Favorite,Nik Wallenda is a hit with my kids. We enjoy playing this cute game together.,[],B00P1RK566,B00P1RK566,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1487732592000,0,True
4.0,Engaging Gameplay,The puzzles in this game are diverse and challenging. Can't wait for updates!,[],B00CWY76CC,B00CWY76CC,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1597322951000,0,True
5.0,Voice Fanatic,I'm obsessed with The Voice! I watch it religiously.,[],B018IOV40E,B018IOV40E,AEJDETWITK2KGACH7FUBMY33PPSQ,1550886193000,0,True
5.0,Reliable Security,Norton has been my go-to for years. Easy to install and reliable protection.,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1367783947000,0,False
1.0,Disappointing Experience,This security software is riddled with issues. Save your money and look elsewhere.,[],B002I7PGT8,B002I7PGT8,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1593586090000,0,True
5.0,Great Investment,Microsoft Office is essential for my work. Worth every penny.,[],B07VWDBZFK,B07VWDBZFK,A3PHGBG1EC41XKJFOLOTE7KB34PQ,1556195921000,0,False
1.0,Terrible Experience,I absolutely despise McAfee! It's nothing but malware itself. Stay away from it!,[],B07BFS3G7P,B0BQSK9QCF,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1562182632076,0,False
5.0,Absolutely Delightful,Tapped Out is a fantastic game! I adore watching my town flourish as I earn money and expand. Helping neighbors adds to the fun.,[],B00CTQ6SIG,B00CTQ6SIG,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1424120336000,0,True
5.0,Brilliant Flashlight App,This flashlight app is amazing! It truly lights up the darkness. Highly recommended!,[],B0066WJLU6,B0066WJLU6,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1362399267000,0,True
4.0,Entertaining Game,This is one of my go-to games for some fun. Highly recommended!,[],B00KCYMAWK,B00KCYMAWK,AH6CATODIVPVUOJEWHRSRCSKAOHA,1561061428662,0,True
4.0,Fun for the Kids,"My kids love this game, although I struggle a bit with it. Nonetheless, it's a cute game and we enjoy it. Plus, Nik Wallenda is a favorite!",[],B00P1RK566,B00P1RK566,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1418257196000,0,True
4.0,Impressive Gameplay,This game really made me think. The variety of puzzles kept it enjoyable. I'm eagerly awaiting the next update!,[],B00CWY76CC,B00CWY76CC,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1374994387000,0,True
5.0,My Favorite Show,"I can watch The Voice anytime, anywhere. It's my absolute favorite show!",[],B018IOV40E,B018IOV40E,AEJDETWITK2KGACH7FUBMY33PPSQ,1520456160247,0,True
5.0,Reliable Antivirus,Norton products have always been reliable for me. Easy to install and effective at protecting my devices. Highly recommended!,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1384358113000,0,False
1.0,Disappointing Security,Save your money and get a good security system like Norton. This one is riddled with issues. Look elsewhere!,[],B0087YHKT8,B0087YHKT8,AFSKPY37N3C43SOI5IEXEK5JSIYA,1432862805000,0,True
5.0,Great Fun,I love this game! It's super addicting and keeps me entertained for hours. Highly recommend giving it a try!,[],B00N96HMLM,B00N96HMLM,AFSKPY37N3C43SOI5IEXEK5JSIYA,1426720630000,0,True
5.0,Incredible App,This is by far the best app I've ever used. It's incredibly useful and has made my life so much easier. Highly recommend!,[],B00BFW3KL8,B00BFW3KL8,A6Z9KDQF8I8QVOLVXM2UEG3F2CEA,1398784576000,0,True
4.0,Nice Game,I enjoy playing this game during my downtime. It's simple yet entertaining. Would recommend it!,[],B009AP5C2A,B009AP5C2A,A3C3JMLCHWEOQD5LPGG3ESODRRLQ,1398712041000,0,True
5.0,Love It,This game is so much fun! It's challenging and addictive. Highly recommend it to anyone looking for a good time killer.,[],B00GRJP3S6,B00GRJP3S6,A3C3JMLCHWEOQD5LPGG3ESODRRLQ,1388702330000,0,True
5.0,Awesome Game,I absolutely love playing this game! It's so addictive and fun. Highly recommend giving it a try!,[],B00HRQB28Y,B00HRQB28Y,A1J1SUC4BRNLJSYNABCHWQIGLCEA,1432477665000,0,True
5.0,Great App,This app is amazing! It's so helpful for organizing my tasks and keeping track of everything. Highly recommend!,[],B00CS74YQK,B00CS74YQK,A1J1SUC4BRNLJSYNABCHWQIGLCEA,1395205876000,0,True
5.0,Amazing Game,This game is absolutely amazing! It's so much fun to play and incredibly addicting. Highly recommend giving it a try!,[],B00E6IZHVY,B00E6IZHVY,A2ZAG25GDM59P,1429186153000,0,True
5.0,Love It!,I absolutely love this game! It's so much fun and really addictive. Highly recommend giving it a try!,[],B00G5LQ5OY,B00G5LQ5OY,A27M7D55OT4NWZGOYRJ6I2X32SQQ,1388794461000,0,True
4.0,Fun Game,"This game is a lot of fun! It's simple yet challenging, and the graphics are great. Highly recommend it!",[],B00F4JRA3Y,B00F4JRA3Y,A27M7D55OT4NWZGOYRJ6I2X32SQQ,1388794562000,0,True
5.0,Awesome App,This app is awesome! It's so helpful for keeping track of my tasks and staying organized. Highly recommend!,[],B00H4EX5VU,B00H4EX5VU,A27M7D55OT4NWZGOYRJ6I2X32SQQ,1388794691000,0,True
5.0,Fantastic Game,This game is fantastic! It's so much fun and really addictive. Highly recommend giving it a try!,[],B00DQ2JY2M,B00DQ2JY2M,A1K5GJYR1DS73C,1395205960000,0,True
5.0,Love It!,I absolutely love this game! It's so much fun and really addictive. Highly recommend giving it a try!,[],B00G5LQ5OY,B00G5LQ5OY,A2JZB1H2N58W8Q,1398636102000,0,True
5.0,Great Game,This is a great game! It's so much fun to play and really addictive. Highly recommend giving it a try!,[],B00B0YPK8O,B00B0YPK8O,A1K5GJYR1DS73C,1429186236000,0,True
5.0,Awesome App,This app is awesome! It's so helpful for keeping track of my tasks and staying organized. Highly recommend!,[],B00H4EX5VU,B00H4EX5VU,A1K5GJYR1DS73C,1429186311000,0,True
5.0,Love It!,I absolutely love this game! It's so much fun and really addictive. Highly recommend giving it a try!,[],B00G5LQ5OY,B00G5LQ5OY,A1RKX6MKO6U4QB,1429186394000,0,True
5.0,Great Game,This is a great game! It's so much fun to play and really addictive. Highly recommend giving it a try!,[],B00B0YPK8O,B00B0YPK8O,A2JZB1H2N58W8Q,1429186515000,0,True
4.0,Nice Game,I enjoy playing this game during my downtime. It's simple yet entertaining. Would recommend it!,[],B009AP5C2A,B009AP5C2A,A2LX45AD7G2Q3O,1398969224000,0,True
5.0,Love It,This game is so much fun! It's challenging and addictive. Highly recommend it to anyone looking for a good time killer.,[],B00GRJP3S6,B00GRJP3S6,A2LX45AD7G2Q3O,1398618744000,0,True
5.0,Awesome Game,I absolutely love playing this game! It's so addictive and fun. Highly recommend giving it a try!,[],B00HRQB28Y,B00HRQB28Y,A20AHDZ03VNAEA,1432927382000,0,True
5.0,Great App,This app is amazing! It's so helpful for organizing my tasks and keeping track of everything. Highly recommend!,[],B00CS74YQK,B00CS74YQK,A20AHDZ03VNAEA,1432927402000,0,True
5.0,Amazing Game,This game is absolutely amazing! It's so much fun to play and incredibly addicting. Highly recommend giving it a try!,[],B00E6IZHVY,B00E6IZHVY,A1U7RJRX3TMMDK,1432912038000,0,True
1.0,Virus Trouble,mcaffee IS malware,[],B07BFS3G7P,B0BQSK9QCF,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1562182632076,0,False
5.0,Endless Entertainment,I adore tapped out because it's thrilling to witness the town thrive through earnings and purchases. Helping neighbors adds to the fun.,[],B00CTQ6SIG,B00CTQ6SIG,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1424120336000,0,True
5.0,Brighten Up,"This flashlight app is fantastic! It truly brightens up the dark, very impressive! Grab it, you won't regret it!",[],B0066WJLU6,B0066WJLU6,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1362399267000,0,True
4.0,Entertaining Pastime,One of my beloved games,[],B00KCYMAWK,B00KCYMAWK,AH6CATODIVPVUOJEWHRSRCSKAOHA,1561061428662,0,True
4.0,Fun for Kids,"Adorable game. I struggle, but my kids excel. We're big fans of Nik Wallenda!",[],B00P1RK566,B00P1RK566,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1418257196000,0,True
4.0,Enjoyable Challenge,"It made me think, the variety of puzzles kept it enjoyable. I'm glad I tried this one out. Excited for the next update!",[],B00CWY76CC,B00CWY76CC,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1374994387000,0,True
5.0,Top Favorite,The Voice is my ultimate favorite show. I watch it anytime.,[],B018IOV40E,B018IOV40E,AEJDETWITK2KGACH7FUBMY33PPSQ,1520456160247,0,True
5.0,Excellent Antivirus,Norton products are exceptional. I've been using them for years without any issues. Easy to install and provides excellent protection for my devices.,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1384358113000,0,False
1.0,Disappointing Security,Save your money and invest in a reliable security solution like Norton. This version has too many vulnerabilities and doesn't provide adequate protection.,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1534759990669,0,False
5.0,Effective Protection,Norton consistently delivers top-notch protection against malware and viruses. I highly recommend it to anyone looking for reliable security software.,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1560506406000,0,False
5.0,Great App,This app has been extremely helpful in managing my daily tasks. It's easy to use and has a clean interface. Highly recommended!,[],B01MCZC3O7,B01MCZC3O7,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1471699194000,0,True
2.0,Not for Me,"I found this app to be too complicated for my needs. The interface is cluttered, and it's not very intuitive. I'll be looking for an alternative.",[],B01MCZC3O7,B01MCZC3O7,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1480346621000,0,False
4.0,Useful Features,This app has some great features for productivity. I particularly like the task prioritization and reminder functions. It's helped me stay organized.,[],B01MCZC3O7,B01MCZC3O7,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1491401932000,0,False
5.0,Life Saver,This app has been a life saver for me. It helps me keep track of all my tasks and deadlines. Highly recommend it to anyone looking to boost their productivity!,[],B01MCZC3O7,B01MCZC3O7,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1509430346000,0,False
5.0,Fantastic Product,"I've been using this product for years, and it never disappoints. It's easy to use, reliable, and provides excellent protection against malware and viruses.",[],B00EZPXYP4,B00EZPXYP4,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1523422732000,0,True
5.0,Highly Recommended,"I've tried many antivirus programs, and Norton is by far the best. It's easy to use, regularly updates, and provides excellent protection. Highly recommend it!",[],B00EZPXYP4,B00EZPXYP4,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1546381061000,0,True
5.0,Top-notch Security,Norton never fails to deliver top-notch security. I've been using it for years without any issues. Highly recommend it to anyone looking for reliable antivirus software.,[],B00EZPXYP4,B00EZPXYP4,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1564792602000,0,False
4.0,Useful App,"This app has helped me stay organized and focused. The interface is clean and easy to use, and the features are helpful for managing tasks and deadlines.",[],B01MCZC3O7,B01MCZC3O7,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1573595785000,0,True
5.0,Great Product,"I've been using this product for years, and it never disappoints. It's easy to use, reliable, and provides excellent protection against malware and viruses.",[],B00EZPXYP4,B00EZPXYP4,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1583914159000,0,True
5.0,Excellent Security,Norton provides excellent security protection against malware and viruses. I've been using it for years without any issues. Highly recommend it!,[],B00EZPXYP4,B00EZPXYP4,AHVYXKWRIZ3U2MTKXQWD3LQDHTFA,1604820287000,0,False
1.0,Virus Detected,AVG IS malware,[],B07BFS3G7P,B0BQSK9QCF,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1562182632076,0,False
5.0,Endless Entertainment,"Tapped Out is my ultimate escape, building my virtual town brings me endless joy. Helping neighbors adds to the fun.",[],B00CTQ6SIG,B00CTQ6SIG,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1424120336000,0,True
5.0,Brighten Your Path,This flashlight app is a lifesaver in the dark! Illuminate your way with ease. Highly recommend!,[],B0066WJLU6,B0066WJLU6,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1362399267000,0,True
4.0,Addictive Pastime,"A favorite among many, this game keeps you engaged for hours. Highly recommended.",[],B00KCYMAWK,B00KCYMAWK,AH6CATODIVPVUOJEWHRSRCSKAOHA,1561061428662,0,True
4.0,Family Fun,Nik Wallenda is a hit in our household. Enjoyable for both kids and adults.,[],B00P1RK566,B00P1RK566,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1418257196000,0,True
4.0,Engaging Puzzle,This game is a refreshing challenge. Diverse puzzles keep you entertained throughout. Looking forward to updates.,[],B00CWY76CC,B00CWY76CC,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1374994387000,0,True
5.0,Must-Watch Show,The Voice is a timeless classic. Tune in anytime for a delightful experience.,[],B018IOV40E,B018IOV40E,AEJDETWITK2KGACH7FUBMY33PPSQ,1520456160247,0,True
5.0,Reliable Protection,Norton products have been my go-to for years. Easy installation and robust protection make them a top choice.,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1384358113000,0,False
1.0,Disappointing Experience,Roxio Creator falls short in usability and functionality. Disappointed with the overall experience.,[],B004074Y6U,B004074Y6U,A2WCHVRBBJZZE1,1389537418000,0,False
3.0,Decent App,"Handy app for quick photo edits, but lacks advanced features. Good for basic touch-ups.",[],B0055CB9WG,B0055CB9WG,A3IZ5KIFZTPRZ5,1442402241000,0,True
5.0,Great Entertainment,The Bachelor is my guilty pleasure. Entertaining drama and romance keep me hooked!,[],B07VMPB5TP,B07VMPB5TP,AEJDETWITK2KGACH7FUBMY33PPSQ,1547274671073,0,True
2.0,Buggy Software,Skype has become increasingly unreliable. Calls drop frequently and interface glitches are frustrating.,[],B00HUNU6QE,B00HUNU6QE,A2WCHVRBBJZZE1,1453773518000,0,False
4.0,Fun for the Family,Monopoly is a classic game that never disappoints. Great for family game nights!,[],B00CV5PNX0,B00CV5PNX0,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1387235582000,0,True
4.0,Addictive Gameplay,Clash of Clans is highly addictive. Building and battling with friends adds to the excitement!,[],B00VF95PV4,B00VF95PV4,AH6CATODIVPVUOJEWHRSRCSKAOHA,1419698635662,0,True
3.0,Needs Improvement,"The Fitbit app has potential, but needs improvement in accuracy and reliability. Syncing issues are frustrating.",[],B00KXWLN6I,B00KXWLN6I,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1455536509000,0,False
5.0,Efficient Tool,"Microsoft Office suite is essential for productivity. Word, Excel, and PowerPoint are my go-to tools for work.",[],B07H4XBM1R,B07H4XBM1R,AFSKPY37N3C43SOI5IEXEK5JSIYA,1393207713000,0,False
4.0,Entertaining Series,Breaking Bad is a thrilling ride from start to finish. Gripping storyline and excellent acting!,[],B00QXJD4JU,B00QXJD4JU,AEJDETWITK2KGACH7FUBMY33PPSQ,1431895437000,0,True
5.0,Sleek Design,The MacBook Air's sleek design and lightweight make it perfect for on-the-go productivity. Highly recommend!,[],B0863D4XJW,B0863D4XJW,AFSKPY37N3C43SOI5IEXEK5JSIYA,1441162113000,0,True
3.0,Decent Game,"Minecraft offers endless creativity, but can be repetitive. Great for casual gaming.",[],B00992CF6W,B00992CF6W,AH6CATODIVPVUOJEWHRSRCSKAOHA,1415782238662,0,True
5.0,Excellent Sound Quality,Beats headphones deliver exceptional sound quality. Comfortable to wear for extended periods.,[],B00ARLTV6O,B00ARLTV6O,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1377491267000,0,True
2.0,Disappointing Performance,Adobe Premiere Pro crashes frequently and lacks stability. Disappointed with the overall performance.,[],B00LW5HG7E,B00LW5HG7E,A2WCHVRBBJZZE1,1407475918000,0,False
1.0,mcaffee IS malware,"McAfee is malware, avoid it at all costs.",[],B07BFS3G7P,B0BQSK9QCF,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1562182632076,0,False
5.0,Endless Enjoyment,Tapped Out is endlessly entertaining. Watching the town flourish as you earn money and expand is a joy. I also enjoy assisting my neighbors in their endeavors.,[],B00CTQ6SIG,B00CTQ6SIG,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1424120336000,0,True
5.0,Brighten the Darkness,This flashlight app is fantastic! It truly brightens up dark spaces. Highly recommend it!,[],B0066WJLU6,B0066WJLU6,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1362399267000,0,True
4.0,Entertaining Pastime,"One of my preferred games, always a good time.",[],B00KCYMAWK,B00KCYMAWK,AH6CATODIVPVUOJEWHRSRCSKAOHA,1561061428662,0,True
4.0,Family Fun,"This game is adorable. I may not excel at it, but my kids certainly do. We're big fans of Nik Wallenda!",[],B00P1RK566,B00P1RK566,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1418257196000,0,True
4.0,Stimulating Gameplay,This game challenges me and keeps things interesting with its variety of puzzles. I'm pleased I gave it a chance and look forward to future updates.,[],B00CWY76CC,B00CWY76CC,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1374994387000,0,True
5.0,Top Pick,The Voice is my absolute favorite show. I never miss an episode!,[],B018IOV40E,B018IOV40E,AEJDETWITK2KGACH7FUBMY33PPSQ,1520456160247,0,True
5.0,Reliable Protection,Norton products have been my go-to for years. They're easy to install and provide excellent protection for all my devices.,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1384358113000,0,False
1.0,Disappointing Experience,This version of security software was riddled with problems. I'd advise investing in a reliable option like Norton instead.,[],B07BFS3G7P,B0BQSK9QCF,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1562182592552,0,False
5.0,Hours of Fun,This game is so addictive! I can spend hours playing it without getting bored. Definitely recommend giving it a try.,[],B00CWY76CC,B00CWY76CC,AEJDETWITK2KGACH7FUBMY33PPSQ,1374994639000,0,True
1.0,Malware Issues,McAfee is terrible malware software.,[],B07BFS3G7P,B0BQSK9QCF,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1562182632076,0,False
5.0,Entertaining and Engaging,Tapped Out is a fantastic game! Watching my town grow and interacting with neighbors is a blast.,[],B00CTQ6SIG,B00CTQ6SIG,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1424120336000,0,True
5.0,Illuminating App,This flashlight app is amazing! It really brightens up dark spaces. Highly recommended!,[],B0066WJLU6,B0066WJLU6,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1362399267000,0,True
4.0,Enjoyable Game,One of my top game choices.,[],B00KCYMAWK,B00KCYMAWK,AH6CATODIVPVUOJEWHRSRCSKAOHA,1561061428662,0,True
4.0,Family Favorite,"My kids love this game more than I do, but it's still enjoyable for the whole family.",[],B00P1RK566,B00P1RK566,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1418257196000,0,True
4.0,Challenging and Fun,This game provides a good mental workout. Looking forward to future updates.,[],B00CWY76CC,B00CWY76CC,AEINY4XOINMMJCK5GZ3M6MMHBN6A,1374994387000,0,True
5.0,Top Entertainment,The Voice is my all-time favorite show. Can't get enough of it!,[],B018IOV40E,B018IOV40E,AEJDETWITK2KGACH7FUBMY33PPSQ,1520456160247,0,True
5.0,Excellent Antivirus,Norton is my go-to antivirus software. Reliable and effective.,[],B00EZPXYP4,B00EZPXYP4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1384358113000,0,False
1.0,Disappointing Security Software,Save your money and invest in Norton instead. This software is riddled with problems.,[],B002I7PGT8,B002I7PGT8,AFSKPY37N3C43SOI5IEXEK5JSIYA,1365215175000,0,False
5.0,Excellent Investment,Money well spent on this antivirus software. Highly recommended!,[],B002HWRJY4,B002HWRJY4,AFSKPY37N3C43SOI5IEXEK5JSIYA,1375574855000,0,True
